accuracy,precision_macro,recall_macro,f1_macro,scope,train_set,feature_set,n_features,model,decision,n_train_cycles,n_train_files,loso_file_f1,loso_file_precision,loso_file_recall,loso_subject_mean_f1,loso_subject_std_f1
0.6944444444444444,0.7481146304675717,0.6944444444444445,0.6847509578544061,cycle_to_file,data_auto,stable15_plus_timing,20,RF_shallow,mean_proba,295,65,0.6905719006633949,0.6933621933621934,0.6937009189640767,0.5244444444444444,0.2678123536921392
0.6944444444444444,0.7222222222222223,0.6944444444444443,0.6790123456790124,cycle_to_file,data_auto,invariant_synergy,50,GaussianNB,majority_vote,295,65,,,,,
0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,cycle_to_file,data_plus_2_auto,time_amplitude,10,RF_shallow,mean_proba,339,74,0.6452991452991452,0.6547619047619048,0.6533189033189033,0.47839506172839497,0.24507416705068297
0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,cycle_to_file,data_plus_2_auto,time_amplitude,10,RF_shallow,majority_vote,339,74,,,,,
0.6666666666666666,0.7291666666666666,0.6666666666666666,0.6636141636141636,cycle_to_file,data_auto,stable15,15,Ridge,majority_vote,295,65,0.689459815546772,0.6908212560386473,0.6937009189640767,0.5140740740740741,0.3109382235672731
0.6666666666666666,0.6771390374331551,0.6666666666666666,0.6574212893553223,cycle_to_file,standard_manual_data,invariant_synergy,50,KNN5,mean_proba,174,40,0.7634408602150536,0.7638888888888888,0.7638888888888888,0.42051282051282046,0.28424425894557076
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556,cycle_to_file,data_plus_2_auto,stable15_plus_timing,20,RF_shallow,majority_vote,339,74,,,,,
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556,cycle_to_file,data_plus_2_auto,all_cycle_features,62,RF_shallow,majority_vote,339,74,,,,,
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556,cycle_to_file,standard_manual_data,stable15_plus_timing,20,RF_shallow,majority_vote,174,40,,,,,
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556,cycle_to_file,data_plus_2_auto,stable15_plus_timing,20,RF_shallow,mean_proba,339,74,0.689875950380152,0.7039080459770114,0.6967893217893217,0.5259259259259259,0.2802605098132239
